⚠️ better-sqlite3 not available, using stdlib sqlite3
📊 Total narrators missing translations: 21,658
📊 Fetched 21658 narrators to process

[Workers: 1] Starting 2166 batches
[626/2166] ✓ wrote 10, skipped 0
[627/2166] ✓ wrote 10, skipped 0
[628/2166] ✓ wrote 10, skipped 0
[629/2166] ✓ wrote 10, skipped 0
[630/2166] ✓ wrote 10, skipped 0
[631/2166] ✓ wrote 10, skipped 0
[632/2166] ✓ wrote 10, skipped 0
[633/2166] ✓ wrote 10, skipped 0
[634/2166] ✓ wrote 10, skipped 0
[635/2166] ✓ wrote 10, skipped 0
[636/2166] ✓ wrote 10, skipped 0
[637/2166] ✓ wrote 10, skipped 0
[638/2166] ✓ wrote 10, skipped 0
[639/2166] ✓ wrote 10, skipped 0
[640/2166] ✓ wrote 10, skipped 0
[641/2166] ✓ wrote 10, skipped 0
[642/2166] ✓ wrote 10, skipped 0
[643/2166] ✓ wrote 10, skipped 0
[644/2166] ✓ wrote 10, skipped 0
[645/2166] ✓ wrote 10, skipped 0
[646/2166] ✓ wrote 10, skipped 0
[647/2166] ✓ wrote 10, skipped 0
[648/2166] ✓ wrote 10, skipped 0
[649/2166] ✓ wrote 10, skipped 0
[650/2166] ✓ wrote 10, skipped 0
[651/2166] ✓ wrote 10, skipped 0
[652/2166] ✓ wrote 9, skipped 1
[653/2166] ✓ wrote 10, skipped 0
[654/2166] ✓ wrote 10, skipped 0
[655/2166] ✓ wrote 10, skipped 0
[656/2166] ✓ wrote 10, skipped 0
[657/2166] ✓ wrote 10, skipped 0
[658/2166] ✓ wrote 10, skipped 0
[659/2166] ✓ wrote 9, skipped 1
[660/2166] ✓ wrote 10, skipped 0
[661/2166] ✓ wrote 10, skipped 0
[662/2166] ✓ wrote 10, skipped 0
[663/2166] ✓ wrote 10, skipped 0
[664/2166] ✓ wrote 10, skipped 0
[665/2166] ✓ wrote 10, skipped 0
[666/2166] ✓ wrote 10, skipped 0
[667/2166] ✓ wrote 10, skipped 0
[668/2166] ✓ wrote 10, skipped 0
[669/2166] ✓ wrote 10, skipped 0
[670/2166] ✓ wrote 10, skipped 0
[671/2166] ✓ wrote 10, skipped 0
[672/2166] ✓ wrote 10, skipped 0
[673/2166] ✓ wrote 10, skipped 0
[674/2166] ✓ wrote 10, skipped 0
[675/2166] ✓ wrote 10, skipped 0
[676/2166] ✓ wrote 10, skipped 0
[677/2166] ✓ wrote 10, skipped 0
[678/2166] ✓ wrote 10, skipped 0
[679/2166] ✓ wrote 10, skipped 0
[680/2166] ✓ wrote 10, skipped 0
[681/2166] ✓ wrote 10, skipped 0
[682/2166] ✓ wrote 10, skipped 0
[683/2166] ✓ wrote 10, skipped 0
[684/2166] ✓ wrote 10, skipped 0
[685/2166] ✓ wrote 10, skipped 0
[686/2166] ✓ wrote 10, skipped 0
[687/2166] ✓ wrote 10, skipped 0
[688/2166] ✓ wrote 10, skipped 0
[689/2166] ✓ wrote 10, skipped 0
[690/2166] ✓ wrote 10, skipped 0
[691/2166] ✓ wrote 10, skipped 0
[692/2166] ✓ wrote 10, skipped 0
[693/2166] ✓ wrote 10, skipped 0
[694/2166] ✓ wrote 10, skipped 0
[695/2166] ✓ wrote 10, skipped 0
[696/2166] ✓ wrote 10, skipped 0
[697/2166] ✓ wrote 10, skipped 0
[698/2166] ✓ wrote 10, skipped 0
[699/2166] ✓ wrote 10, skipped 0
[700/2166] ✓ wrote 10, skipped 0
[701/2166] ✓ wrote 10, skipped 0
[702/2166] ✓ wrote 10, skipped 0
[703/2166] ✓ wrote 10, skipped 0
[704/2166] ✓ wrote 10, skipped 0
[705/2166] ✓ wrote 10, skipped 0
[706/2166] ✓ wrote 10, skipped 0
[707/2166] ✓ wrote 10, skipped 0
[708/2166] ✓ wrote 10, skipped 0
[709/2166] ✓ wrote 10, skipped 0
[710/2166] ✓ wrote 10, skipped 0
[711/2166] ✓ wrote 10, skipped 0
[712/2166] ✓ wrote 10, skipped 0
[713/2166] ✓ wrote 10, skipped 0
[714/2166] ✓ wrote 10, skipped 0
[715/2166] ✓ wrote 10, skipped 0
[716/2166] ✓ wrote 10, skipped 0
[717/2166] ✓ wrote 10, skipped 0
[718/2166] ✓ wrote 10, skipped 0
[719/2166] ✓ wrote 10, skipped 0
[720/2166] ✓ wrote 10, skipped 0
[721/2166] ✓ wrote 10, skipped 0
[722/2166] ✓ wrote 9, skipped 1
[723/2166] ✓ wrote 10, skipped 0
[724/2166] ✓ wrote 10, skipped 0
[725/2166] ✓ wrote 10, skipped 0
[726/2166] ✓ wrote 10, skipped 0
[727/2166] ✓ wrote 10, skipped 0
[728/2166] ✓ wrote 10, skipped 0
[729/2166] ✓ wrote 10, skipped 0
[730/2166] ✓ wrote 10, skipped 0
[731/2166] ✓ wrote 10, skipped 0
[732/2166] ✓ wrote 10, skipped 0
[733/2166] ✓ wrote 10, skipped 0
[734/2166] ✓ wrote 10, skipped 0
[735/2166] ✓ wrote 10, skipped 0
[736/2166] ✓ wrote 10, skipped 0
[737/2166] ✓ wrote 10, skipped 0
[738/2166] ✓ wrote 10, skipped 0
[739/2166] ✓ wrote 10, skipped 0
[740/2166] ✓ wrote 10, skipped 0
[741/2166] ✓ wrote 10, skipped 0
[742/2166] ✓ wrote 10, skipped 0
[743/2166] ✓ wrote 10, skipped 0
[744/2166] ✓ wrote 10, skipped 0
[745/2166] ✓ wrote 9, skipped 1
[746/2166] ✓ wrote 10, skipped 0
[747/2166] ✓ wrote 10, skipped 0
[748/2166] ✓ wrote 10, skipped 0
[749/2166] ✓ wrote 10, skipped 0
[750/2166] ✓ wrote 10, skipped 0
[751/2166] ✓ wrote 10, skipped 0
[752/2166] ✓ wrote 10, skipped 0
[753/2166] ✓ wrote 10, skipped 0
[754/2166] ✓ wrote 10, skipped 0
[755/2166] ✓ wrote 10, skipped 0
[756/2166] ✓ wrote 10, skipped 0
[757/2166] ✓ wrote 10, skipped 0
[758/2166] ✓ wrote 10, skipped 0
[759/2166] ✓ wrote 10, skipped 0
[760/2166] ✓ wrote 10, skipped 0
[761/2166] ✓ wrote 10, skipped 0
[762/2166] ✓ wrote 10, skipped 0
[763/2166] ✓ wrote 9, skipped 1
[764/2166] ✓ wrote 10, skipped 0
[765/2166] ✓ wrote 10, skipped 0
[766/2166] ✓ wrote 10, skipped 0
[767/2166] ✓ wrote 10, skipped 0
[768/2166] ✓ wrote 10, skipped 0
[769/2166] ✓ wrote 10, skipped 0
[770/2166] ✓ wrote 10, skipped 0
[771/2166] ✓ wrote 10, skipped 0
[772/2166] ✓ wrote 10, skipped 0
[773/2166] ✓ wrote 10, skipped 0
[774/2166] ✓ wrote 9, skipped 1
[775/2166] ✓ wrote 10, skipped 0
[776/2166] ✓ wrote 10, skipped 0
[777/2166] ✓ wrote 10, skipped 0
[778/2166] ✓ wrote 10, skipped 0
[779/2166] ✓ wrote 10, skipped 0
[780/2166] ✓ wrote 10, skipped 0
[781/2166] ✓ wrote 10, skipped 0
[782/2166] ✓ wrote 10, skipped 0
[783/2166] ✓ wrote 10, skipped 0
[784/2166] ✓ wrote 10, skipped 0
[785/2166] ✓ wrote 10, skipped 0
[786/2166] ✓ wrote 10, skipped 0
[787/2166] ✓ wrote 10, skipped 0
[788/2166] ✓ wrote 10, skipped 0
[789/2166] ✓ wrote 10, skipped 0
[790/2166] ✓ wrote 10, skipped 0
[791/2166] ✓ wrote 10, skipped 0
[792/2166] ✓ wrote 10, skipped 0
[793/2166] ✓ wrote 10, skipped 0
[794/2166] ✓ wrote 10, skipped 0
[795/2166] ✓ wrote 10, skipped 0
[796/2166] ✓ wrote 10, skipped 0
[797/2166] ✓ wrote 10, skipped 0
[798/2166] ✓ wrote 10, skipped 0
[799/2166] ✓ wrote 10, skipped 0
[800/2166] ✓ wrote 10, skipped 0
[801/2166] ✓ wrote 10, skipped 0
[802/2166] ✓ wrote 10, skipped 0
[803/2166] ✓ wrote 10, skipped 0
[804/2166] ✓ wrote 10, skipped 0
[805/2166] ✓ wrote 10, skipped 0
[806/2166] ✓ wrote 9, skipped 1
[807/2166] ✓ wrote 10, skipped 0
[808/2166] ✓ wrote 10, skipped 0
[809/2166] ✓ wrote 10, skipped 0
[810/2166] ✓ wrote 10, skipped 0
[811/2166] ✓ wrote 10, skipped 0
[812/2166] ✓ wrote 10, skipped 0
[813/2166] ✓ wrote 10, skipped 0
[814/2166] ✓ wrote 10, skipped 0
[815/2166] ✓ wrote 10, skipped 0
[816/2166] ✓ wrote 10, skipped 0
[817/2166] ✓ wrote 10, skipped 0
[818/2166] ✓ wrote 10, skipped 0
[819/2166] ✓ wrote 10, skipped 0
[820/2166] ✓ wrote 10, skipped 0
[821/2166] ✓ wrote 10, skipped 0
[822/2166] ✓ wrote 10, skipped 0
[823/2166] ✓ wrote 10, skipped 0
[824/2166] ✓ wrote 10, skipped 0
[825/2166] ✓ wrote 10, skipped 0
[826/2166] ✓ wrote 10, skipped 0
[827/2166] ✓ wrote 10, skipped 0
[828/2166] ✓ wrote 10, skipped 0
[829/2166] ✓ wrote 10, skipped 0
[830/2166] ✓ wrote 10, skipped 0
[831/2166] ✓ wrote 9, skipped 1
[832/2166] ✓ wrote 10, skipped 0
[833/2166] ✓ wrote 10, skipped 0
[834/2166] ✓ wrote 10, skipped 0
[835/2166] ✓ wrote 10, skipped 0
[836/2166] ✓ wrote 10, skipped 0
[837/2166] ✓ wrote 10, skipped 0
[838/2166] ✓ wrote 10, skipped 0
[839/2166] ✓ wrote 10, skipped 0
[840/2166] ✓ wrote 10, skipped 0
[841/2166] ✓ wrote 10, skipped 0
[842/2166] ✓ wrote 10, skipped 0
[843/2166] ✓ wrote 10, skipped 0
[844/2166] ✓ wrote 10, skipped 0
[845/2166] ✓ wrote 10, skipped 0
[846/2166] ✓ wrote 10, skipped 0
[847/2166] ✓ wrote 10, skipped 0
[848/2166] ✓ wrote 10, skipped 0
[849/2166] ✓ wrote 10, skipped 0
[850/2166] ✓ wrote 10, skipped 0
[851/2166] ✓ wrote 10, skipped 0
[852/2166] ✓ wrote 10, skipped 0
[853/2166] ✓ wrote 10, skipped 0
[854/2166] ✓ wrote 10, skipped 0
[855/2166] ✓ wrote 10, skipped 0
[856/2166] ✓ wrote 10, skipped 0
[857/2166] ✓ wrote 10, skipped 0
[858/2166] ✓ wrote 10, skipped 0
[859/2166] ✓ wrote 9, skipped 1
[860/2166] ✓ wrote 10, skipped 0
[861/2166] ✓ wrote 10, skipped 0
[862/2166] ✓ wrote 10, skipped 0
[863/2166] ✓ wrote 10, skipped 0
[864/2166] ✓ wrote 9, skipped 1
[865/2166] ✓ wrote 10, skipped 0
[866/2166] ✓ wrote 10, skipped 0
[867/2166] ✓ wrote 10, skipped 0
[868/2166] ✓ wrote 10, skipped 0
[869/2166] ✓ wrote 10, skipped 0
[870/2166] ✓ wrote 10, skipped 0
[871/2166] ✓ wrote 10, skipped 0
[872/2166] ✓ wrote 10, skipped 0
[873/2166] ✓ wrote 10, skipped 0
[874/2166] ✓ wrote 10, skipped 0
[875/2166] ✓ wrote 10, skipped 0
[876/2166] ✓ wrote 10, skipped 0
[877/2166] ✓ wrote 10, skipped 0
[878/2166] ✓ wrote 10, skipped 0
[879/2166] ✓ wrote 9, skipped 1
[880/2166] ✓ wrote 10, skipped 0
[881/2166] ✓ wrote 10, skipped 0
[882/2166] ✓ wrote 10, skipped 0
[883/2166] ✓ wrote 10, skipped 0
[884/2166] ✓ wrote 10, skipped 0
[885/2166] ✓ wrote 9, skipped 1
[886/2166] ✓ wrote 10, skipped 0
[887/2166] ✓ wrote 10, skipped 0
[888/2166] ✓ wrote 10, skipped 0
[889/2166] ✓ wrote 10, skipped 0
[890/2166] ✓ wrote 10, skipped 0
[891/2166] ✓ wrote 10, skipped 0
[892/2166] ✓ wrote 10, skipped 0
[893/2166] ✓ wrote 10, skipped 0
[894/2166] ✓ wrote 10, skipped 0
[895/2166] ✓ wrote 10, skipped 0
[896/2166] ✓ wrote 10, skipped 0
[897/2166] ✓ wrote 10, skipped 0
[898/2166] ✓ wrote 10, skipped 0
[899/2166] ✓ wrote 10, skipped 0
[900/2166] ✓ wrote 10, skipped 0
[901/2166] ✓ wrote 10, skipped 0
[902/2166] ✓ wrote 10, skipped 0
[903/2166] ✓ wrote 10, skipped 0
[904/2166] ✓ wrote 10, skipped 0
[905/2166] ✓ wrote 10, skipped 0
[906/2166] ✓ wrote 10, skipped 0
[907/2166] ✓ wrote 10, skipped 0
[908/2166] ✓ wrote 10, skipped 0
[909/2166] ✓ wrote 10, skipped 0
[910/2166] ✓ wrote 7, skipped 3
[911/2166] ✓ wrote 10, skipped 0
[912/2166] ✓ wrote 10, skipped 0
[913/2166] ✓ wrote 10, skipped 0
[914/2166] ✓ wrote 10, skipped 0
[915/2166] ✓ wrote 10, skipped 0
[916/2166] ✓ wrote 9, skipped 1
[917/2166] ✓ wrote 10, skipped 0
[918/2166] ✓ wrote 10, skipped 0
[919/2166] ✓ wrote 10, skipped 0
[920/2166] ✓ wrote 10, skipped 0
[921/2166] ✓ wrote 10, skipped 0
[922/2166] ✓ wrote 10, skipped 0
[923/2166] ✓ wrote 9, skipped 1
[924/2166] ✓ wrote 10, skipped 0
[925/2166] ✓ wrote 10, skipped 0
[926/2166] ✓ wrote 10, skipped 0
[927/2166] ✓ wrote 10, skipped 0
[928/2166] ✓ wrote 10, skipped 0
[929/2166] ✓ wrote 10, skipped 0
[930/2166] ✓ wrote 10, skipped 0
[931/2166] ✓ wrote 10, skipped 0
[932/2166] ✓ wrote 10, skipped 0
[933/2166] ✓ wrote 10, skipped 0
[934/2166] ✓ wrote 10, skipped 0
[935/2166] ✓ wrote 10, skipped 0
[936/2166] ✓ wrote 10, skipped 0
[937/2166] ✓ wrote 10, skipped 0
[938/2166] ✓ wrote 10, skipped 0
[939/2166] ✓ wrote 10, skipped 0
[940/2166] ✓ wrote 10, skipped 0
[941/2166] ✓ wrote 10, skipped 0
[942/2166] ✓ wrote 10, skipped 0
[943/2166] ✓ wrote 10, skipped 0
[944/2166] ✓ wrote 10, skipped 0
[945/2166] ✓ wrote 10, skipped 0
[946/2166] ✓ wrote 10, skipped 0
[947/2166] ✓ wrote 9, skipped 1
[948/2166] ✓ wrote 10, skipped 0
[949/2166] ✓ wrote 10, skipped 0
[950/2166] ✓ wrote 10, skipped 0
[951/2166] ✓ wrote 9, skipped 1
[952/2166] ✓ wrote 9, skipped 1
[953/2166] ✓ wrote 10, skipped 0
[954/2166] ✓ wrote 10, skipped 0
[955/2166] ✓ wrote 10, skipped 0
[956/2166] ✓ wrote 10, skipped 0
[957/2166] ✓ wrote 10, skipped 0
[958/2166] ✓ wrote 10, skipped 0
[959/2166] ✓ wrote 10, skipped 0
[960/2166] ✓ wrote 10, skipped 0
[961/2166] ✓ wrote 10, skipped 0
[962/2166] ✓ wrote 10, skipped 0
[963/2166] ✓ wrote 10, skipped 0
[964/2166] ✓ wrote 10, skipped 0
[965/2166] ✓ wrote 10, skipped 0
[966/2166] ✓ wrote 10, skipped 0
[967/2166] ✓ wrote 10, skipped 0
[968/2166] ✓ wrote 10, skipped 0
[969/2166] ✓ wrote 10, skipped 0
[970/2166] ✓ wrote 10, skipped 0
[971/2166] ✓ wrote 10, skipped 0
[972/2166] ✓ wrote 10, skipped 0
[973/2166] ✓ wrote 10, skipped 0
[974/2166] ✓ wrote 10, skipped 0
[975/2166] ✓ wrote 10, skipped 0
[976/2166] ✓ wrote 10, skipped 0
[977/2166] ✓ wrote 10, skipped 0
[978/2166] ✓ wrote 10, skipped 0
[979/2166] ✓ wrote 10, skipped 0
[980/2166] ✓ wrote 10, skipped 0
[981/2166] ✓ wrote 10, skipped 0
[982/2166] ✓ wrote 10, skipped 0
[983/2166] ✓ wrote 10, skipped 0
[984/2166] ✓ wrote 10, skipped 0
[985/2166] ✓ wrote 10, skipped 0
[986/2166] ✓ wrote 9, skipped 1
[987/2166] ✓ wrote 10, skipped 0
[988/2166] ✓ wrote 10, skipped 0
[989/2166] ✓ wrote 10, skipped 0
[990/2166] ✓ wrote 10, skipped 0
[991/2166] ✓ wrote 10, skipped 0
[992/2166] ✓ wrote 10, skipped 0
[993/2166] ✓ wrote 9, skipped 1
[994/2166] ✓ wrote 10, skipped 0
[995/2166] ✓ wrote 10, skipped 0
[996/2166] ✓ wrote 10, skipped 0
[997/2166] ✓ wrote 10, skipped 0
[998/2166] ✓ wrote 10, skipped 0
[999/2166] ✓ wrote 10, skipped 0
[1000/2166] ✓ wrote 10, skipped 0
[1001/2166] ✓ wrote 10, skipped 0
[1002/2166] ✓ wrote 10, skipped 0
[1003/2166] ✓ wrote 10, skipped 0
[1004/2166] ✓ wrote 10, skipped 0
[1005/2166] ✓ wrote 10, skipped 0
[1006/2166] ✓ wrote 10, skipped 0
[1007/2166] ✓ wrote 10, skipped 0
[1008/2166] ✓ wrote 10, skipped 0
[1009/2166] ✓ wrote 10, skipped 0
[1010/2166] ✓ wrote 10, skipped 0
[1011/2166] ✓ wrote 10, skipped 0
[1012/2166] ✓ wrote 10, skipped 0
[1013/2166] ✓ wrote 10, skipped 0
[1014/2166] ✓ wrote 10, skipped 0
[1015/2166] ✓ wrote 10, skipped 0
[1016/2166] ✓ wrote 10, skipped 0
[1017/2166] ✓ wrote 10, skipped 0
[1018/2166] ✓ wrote 10, skipped 0
[1019/2166] ✓ wrote 10, skipped 0
[1020/2166] ✓ wrote 10, skipped 0
[1021/2166] ✓ wrote 10, skipped 0
[1022/2166] ✓ wrote 10, skipped 0
[1023/2166] ✓ wrote 10, skipped 0
[1024/2166] ✓ wrote 10, skipped 0
[1025/2166] ✓ wrote 10, skipped 0
[1026/2166] ✓ wrote 10, skipped 0
[1027/2166] ✓ wrote 10, skipped 0
[1028/2166] ✓ wrote 10, skipped 0
[1029/2166] ✓ wrote 10, skipped 0
[1030/2166] ✓ wrote 9, skipped 1
[1031/2166] ✓ wrote 10, skipped 0
[1032/2166] ✓ wrote 10, skipped 0
[1033/2166] ✓ wrote 10, skipped 0
[1034/2166] ✓ wrote 10, skipped 0
[1035/2166] ✓ wrote 10, skipped 0
[1036/2166] ✓ wrote 10, skipped 0
[1037/2166] ✓ wrote 10, skipped 0
[1038/2166] ✓ wrote 10, skipped 0
[1039/2166] ✓ wrote 10, skipped 0
[1040/2166] ✓ wrote 10, skipped 0
[1041/2166] ✓ wrote 10, skipped 0
[1042/2166] ✓ wrote 10, skipped 0
[1043/2166] ✓ wrote 10, skipped 0
[1044/2166] ✓ wrote 10, skipped 0
[1045/2166] ✓ wrote 10, skipped 0
[1046/2166] ✓ wrote 9, skipped 1
[1047/2166] ✓ wrote 10, skipped 0
[1048/2166] ✓ wrote 9, skipped 1
[1049/2166] ✓ wrote 10, skipped 0
[1050/2166] ✓ wrote 10, skipped 0
[1051/2166] ✓ wrote 10, skipped 0
[1052/2166] ✓ wrote 10, skipped 0
[1053/2166] ✓ wrote 10, skipped 0
[1054/2166] ✓ wrote 10, skipped 0
[1055/2166] ✓ wrote 10, skipped 0
[1056/2166] ✓ wrote 10, skipped 0
[1057/2166] ✓ wrote 10, skipped 0
[1058/2166] ✓ wrote 10, skipped 0
[1059/2166] ✓ wrote 10, skipped 0
[1060/2166] ✓ wrote 9, skipped 1
[1061/2166] ✓ wrote 10, skipped 0
[1062/2166] ✓ wrote 10, skipped 0
[1063/2166] ✓ wrote 10, skipped 0
[1064/2166] ✓ wrote 10, skipped 0
[1065/2166] ✓ wrote 10, skipped 0
[1066/2166] ✓ wrote 10, skipped 0
[1067/2166] ✓ wrote 10, skipped 0
[1068/2166] ✓ wrote 10, skipped 0
[1069/2166] ✓ wrote 9, skipped 1
[1070/2166] ✓ wrote 10, skipped 0
[1071/2166] ✓ wrote 10, skipped 0
[1072/2166] ✓ wrote 10, skipped 0
[1073/2166] ✓ wrote 10, skipped 0
[1074/2166] ✓ wrote 10, skipped 0
[1075/2166] ✓ wrote 10, skipped 0
[1076/2166] ✓ wrote 10, skipped 0
[1077/2166] ✓ wrote 10, skipped 0
[1078/2166] ✓ wrote 10, skipped 0
[1079/2166] ✓ wrote 10, skipped 0
[1080/2166] ✓ wrote 10, skipped 0
[1081/2166] ✓ wrote 10, skipped 0
[1082/2166] ✓ wrote 10, skipped 0
[1083/2166] ✓ wrote 10, skipped 0
[1084/2166] ✓ wrote 10, skipped 0
[1085/2166] ✓ wrote 10, skipped 0
[1086/2166] ✓ wrote 10, skipped 0
[1087/2166] ✓ wrote 10, skipped 0
[1088/2166] ✓ wrote 10, skipped 0
[1089/2166] ✓ wrote 10, skipped 0
[1090/2166] ✓ wrote 10, skipped 0
[1091/2166] ✓ wrote 10, skipped 0
[1092/2166] ✓ wrote 10, skipped 0
[1093/2166] ✓ wrote 10, skipped 0
[1094/2166] ✓ wrote 10, skipped 0
[1095/2166] ✓ wrote 10, skipped 0
[1096/2166] ✓ wrote 9, skipped 1
[1097/2166] ✓ wrote 10, skipped 0
[1098/2166] ✓ wrote 10, skipped 0
[1099/2166] ✓ wrote 10, skipped 0
[1100/2166] ✓ wrote 10, skipped 0
[1101/2166] ✓ wrote 10, skipped 0
[1102/2166] ✓ wrote 10, skipped 0
[1103/2166] ✓ wrote 10, skipped 0
[1104/2166] ✓ wrote 10, skipped 0
[1105/2166] ✓ wrote 10, skipped 0
[1106/2166] ✓ wrote 10, skipped 0
[1107/2166] ✓ wrote 10, skipped 0
[1108/2166] ✓ wrote 10, skipped 0
[1109/2166] ✓ wrote 10, skipped 0
[1110/2166] ✓ wrote 10, skipped 0
[1111/2166] ✓ wrote 10, skipped 0
[1112/2166] ✓ wrote 10, skipped 0
[1113/2166] ✓ wrote 10, skipped 0
[1114/2166] ✓ wrote 10, skipped 0
[1115/2166] ✓ wrote 10, skipped 0
[1116/2166] ✓ wrote 10, skipped 0
[1117/2166] ✓ wrote 10, skipped 0
[1118/2166] ✓ wrote 10, skipped 0
[1119/2166] ✓ wrote 9, skipped 1
[1120/2166] ✓ wrote 10, skipped 0
[1121/2166] ✓ wrote 10, skipped 0
[1122/2166] ✓ wrote 10, skipped 0
[1123/2166] ✓ wrote 10, skipped 0
[1124/2166] ✓ wrote 10, skipped 0
[1125/2166] ✓ wrote 10, skipped 0
[1126/2166] ✓ wrote 10, skipped 0
[1127/2166] ✓ wrote 10, skipped 0
[1128/2166] ✓ wrote 10, skipped 0
[1129/2166] ✓ wrote 10, skipped 0
[1130/2166] ✓ wrote 10, skipped 0
[1131/2166] ✓ wrote 9, skipped 1
[1132/2166] ✓ wrote 10, skipped 0
[1133/2166] ✓ wrote 10, skipped 0
[1134/2166] ✓ wrote 10, skipped 0
[1135/2166] ✓ wrote 10, skipped 0
[1136/2166] ✓ wrote 10, skipped 0
[1137/2166] ✓ wrote 10, skipped 0
[1138/2166] ✓ wrote 10, skipped 0
[1139/2166] ✓ wrote 10, skipped 0
[1140/2166] ✓ wrote 10, skipped 0
[1141/2166] ✓ wrote 9, skipped 1
[1142/2166] ✓ wrote 10, skipped 0
[1143/2166] ✓ wrote 10, skipped 0
[1144/2166] ✓ wrote 10, skipped 0
[1145/2166] ✓ wrote 10, skipped 0
[1146/2166] ✓ wrote 10, skipped 0
[1147/2166] ✓ wrote 10, skipped 0
[1148/2166] ✓ wrote 10, skipped 0
[1149/2166] ✓ wrote 10, skipped 0
[1150/2166] ✓ wrote 9, skipped 1
[1151/2166] ✓ wrote 10, skipped 0
[1152/2166] ✓ wrote 10, skipped 0
[1153/2166] ✓ wrote 9, skipped 1
[1154/2166] ✓ wrote 10, skipped 0
[1155/2166] ✓ wrote 10, skipped 0
[1156/2166] ✓ wrote 10, skipped 0
[1157/2166] ✓ wrote 10, skipped 0
[1158/2166] ✓ wrote 10, skipped 0
[1159/2166] ✓ wrote 10, skipped 0
[1160/2166] ✓ wrote 10, skipped 0
[1161/2166] ✓ wrote 10, skipped 0
[1162/2166] ✓ wrote 10, skipped 0
[1163/2166] ✓ wrote 10, skipped 0
[1164/2166] ✓ wrote 10, skipped 0
[1165/2166] ✓ wrote 10, skipped 0
[1166/2166] ✓ wrote 10, skipped 0
[1167/2166] ✓ wrote 10, skipped 0
[1168/2166] ✓ wrote 10, skipped 0
[1169/2166] ✓ wrote 10, skipped 0
[1170/2166] ✓ wrote 10, skipped 0
[1171/2166] ✓ wrote 10, skipped 0
[1172/2166] ✓ wrote 10, skipped 0
[1173/2166] ✓ wrote 10, skipped 0
[1174/2166] ✓ wrote 10, skipped 0
[1175/2166] ✓ wrote 10, skipped 0
[1176/2166] ✓ wrote 9, skipped 1
[1177/2166] ✓ wrote 10, skipped 0
[1178/2166] ✓ wrote 10, skipped 0
[1179/2166] ✓ wrote 10, skipped 0
[1180/2166] ✓ wrote 10, skipped 0
[1181/2166] ✓ wrote 10, skipped 0
[1182/2166] ✓ wrote 10, skipped 0
[1183/2166] ✓ wrote 10, skipped 0
[1184/2166] ✓ wrote 10, skipped 0
[1185/2166] ✓ wrote 8, skipped 2
[1186/2166] ✓ wrote 10, skipped 0
[1187/2166] ✓ wrote 10, skipped 0
[1188/2166] ✓ wrote 10, skipped 0
[1189/2166] ✓ wrote 10, skipped 0
[1190/2166] ✓ wrote 10, skipped 0
[1191/2166] ✓ wrote 10, skipped 0
[1192/2166] ✓ wrote 10, skipped 0
[1193/2166] ✓ wrote 10, skipped 0
[1194/2166] ✓ wrote 10, skipped 0
[1195/2166] ✓ wrote 10, skipped 0
[1196/2166] ✓ wrote 10, skipped 0
[1197/2166] ✓ wrote 10, skipped 0
[1198/2166] ✓ wrote 10, skipped 0
[1199/2166] ✓ wrote 10, skipped 0
[1200/2166] ✓ wrote 10, skipped 0
[1201/2166] ✓ wrote 10, skipped 0
[1202/2166] ✓ wrote 10, skipped 0
[1203/2166] ✓ wrote 10, skipped 0
[1204/2166] ✓ wrote 10, skipped 0
[1205/2166] ✓ wrote 8, skipped 2
[1206/2166] ✓ wrote 10, skipped 0
[1207/2166] ✓ wrote 10, skipped 0
[1208/2166] ✓ wrote 10, skipped 0
[1209/2166] ✓ wrote 10, skipped 0
[1210/2166] ✓ wrote 10, skipped 0
[1211/2166] ✓ wrote 10, skipped 0
[1212/2166] ✓ wrote 10, skipped 0
[1213/2166] ✓ wrote 10, skipped 0
[1214/2166] ✓ wrote 10, skipped 0
[1215/2166] ✓ wrote 10, skipped 0
[1216/2166] ✓ wrote 10, skipped 0
[1217/2166] ✓ wrote 10, skipped 0
[1218/2166] ✓ wrote 10, skipped 0
[1219/2166] ✓ wrote 10, skipped 0
[1220/2166] ✓ wrote 10, skipped 0
[1221/2166] ✓ wrote 10, skipped 0
[1222/2166] ✓ wrote 10, skipped 0
[1223/2166] ✓ wrote 10, skipped 0
[1224/2166] ✓ wrote 10, skipped 0
[1225/2166] ✓ wrote 10, skipped 0
[1226/2166] ✓ wrote 10, skipped 0
[1227/2166] ✓ wrote 10, skipped 0
[1228/2166] ✓ wrote 10, skipped 0
[1229/2166] ✓ wrote 10, skipped 0
[1230/2166] ✓ wrote 10, skipped 0
[1231/2166] ✓ wrote 9, skipped 1
[1232/2166] ✓ wrote 10, skipped 0
[1233/2166] ✓ wrote 10, skipped 0
[1234/2166] ✓ wrote 10, skipped 0
[1235/2166] ✓ wrote 9, skipped 1
[1236/2166] ✓ wrote 10, skipped 0
[1237/2166] ✓ wrote 10, skipped 0
[1238/2166] ✓ wrote 10, skipped 0
[1239/2166] ✓ wrote 10, skipped 0
[1240/2166] ✓ wrote 10, skipped 0
[1241/2166] ✓ wrote 10, skipped 0
[1242/2166] ✓ wrote 10, skipped 0
[1243/2166] ✓ wrote 10, skipped 0
[1244/2166] ✓ wrote 10, skipped 0
[1245/2166] ✓ wrote 10, skipped 0
[1246/2166] ✓ wrote 10, skipped 0
